"run_name","digitalfilepath","filmfilepath","predictedfilepath","lpips","pieapp","psnr","ssim","baseline_lpips","baseline_pieapp","baseline_psnr","baseline_ssim"
"dulcet-terrain-647","media/images/39b4c0965532418377f3.png","media/images/7be5ad3db5eda2ad2a04.png","media/images/60eb542e4734d6ddb79d.png","0.4833114743232727","4.005237579345703","20.137958526611328","0.6036306023597717","0.22686408460140228","2.5431597232818604","22.504575729370117","0.6835673451423645"
"dulcet-terrain-647","media/images/db031a7c27282af0318a.png","media/images/cbb780d64877bcec8402.png","media/images/0886f617a84832851b2f.png","0.4602029323577881","3.3272078037261963","22.30812644958496","0.6384711265563965","0.23906151950359344","1.706552267074585","23.15235710144043","0.7317382097244263"
"dulcet-terrain-647","media/images/065c44e425339cb3e342.png","media/images/ee689ad9bd04ac21dc02.png","media/images/6ad85aa3993bd9e36ab8.png","0.6133055090904236","2.735183000564575","20.535165786743164","0.6736531257629395","0.43779751658439636","1.4729056358337402","20.054059982299805","0.6608831286430359"
"dulcet-terrain-647","media/images/9b6989fd00ef2c8eac1c.png","media/images/bab59becddad9fd4a31c.png","media/images/d3053a5b4d9805976576.png","0.6332846879959106","4.534073352813721","17.423471450805664","0.6453961133956909","0.2698987126350403","1.983149528503418","20.98691177368164","0.687165379524231"
"dulcet-terrain-647","media/images/c386dd7721ff5d60bdfc.png","media/images/00f806852653608dce1e.png","media/images/7330ac56332b2577e328.png","0.45201417803764343","3.3737690448760986","23.940046310424805","0.5909675359725952","0.3107491433620453","1.3774209022521973","23.978845596313477","0.6174024939537048"
"dulcet-terrain-647","media/images/e21eff7aea7da21e7257.png","media/images/d49bd1e748b8063cf8d9.png","media/images/431619082163123c2945.png","0.4551056921482086","3.3623828887939453","20.85563087463379","0.5783280730247498","0.3190273940563202","1.3480544090270996","23.87673568725586","0.611452579498291"
"dulcet-terrain-647","media/images/f68fdefc27e1dd90f304.png","media/images/1db5a299b63206a09153.png","media/images/fc42913e02d5f6835bdf.png","0.482879638671875","3.8985040187835693","21.71453094482422","0.553848147392273","0.2617567181587219","2.109877824783325","21.111162185668945","0.6130325794219971"
"dulcet-terrain-647","media/images/9d87c5a07d30fbefd3b1.png","media/images/b532b4a860a9573a507e.png","media/images/eec41bd1af0fce2db516.png","0.4468300938606262","3.6898233890533447","20.841154098510742","0.5285109281539917","0.13375121355056763","1.3999160528182983","21.42618751525879","0.6000289916992188"
"dulcet-terrain-647","media/images/cced54cac46d54eadc6f.png","media/images/09bb827c38c14c24a5fe.png","media/images/c6c03cca344afa93cca2.png","0.4983883500099182","3.7426795959472656","20.77151870727539","0.6194824576377869","0.26509514451026917","1.7770445346832275","23.33572006225586","0.6875627040863037"
"dulcet-terrain-647","media/images/2d4fca9eea159c856052.png","media/images/6d81494cc3fce6382f91.png","media/images/adeb318650d523accb60.png","0.3307309150695801","3.799128770828247","18.758678436279297","0.6584752798080444","0.18518377840518951","1.6470329761505127","19.568387985229492","0.7343273162841797"
"dulcet-terrain-647","media/images/472c330f702cca0f8080.png","media/images/108219991ed9af290625.png","media/images/1e34222dc2c049b9ed48.png","0.3978917896747589","3.401489019393921","21.363800048828125","0.6819441914558411","0.23468181490898132","1.770782709121704","22.962648391723633","0.7852794528007507"
"dulcet-terrain-647","media/images/deef284744fdc1de20c7.png","media/images/9d8e8cb3f2009fef8a29.png","media/images/fcea01dbdce9041688ed.png","0.4770738482475281","3.044830322265625","20.399072647094727","0.6304369568824768","0.25831398367881775","1.4029762744903564","24.053857803344727","0.753619372844696"
"dulcet-terrain-647","media/images/f92e2f51fa065e7a2d96.png","media/images/1ba67f31ddb3f21fd92c.png","media/images/c4f98196c6a625e23d70.png","0.5563071966171265","3.744109630584717","18.361783981323242","0.6455613374710083","0.2760879695415497","0.9333057999610901","24.405187606811523","0.70354825258255"
"dulcet-terrain-647","media/images/1aa8ebc5bae877974b3d.png","media/images/6ff638c3cfe214212548.png","media/images/ce3835bc879ae27d5a0a.png","0.45947057008743286","2.7969515323638916","21.302852630615234","0.6042689085006714","0.21010573208332062","0.6224732398986816","24.026226043701172","0.7409706115722656"
"dulcet-terrain-647","media/images/208b7d4386babd2a3f3c.png","media/images/c60d2774d25b91c9a24e.png","media/images/7e4f928ee6481ac24c4f.png","0.42488211393356323","3.1117541790008545","20.362031936645508","0.5905880331993103","0.2930663824081421","2.211859941482544","19.445209503173828","0.5504583716392517"
"dulcet-terrain-647","media/images/7ca4cf78782f34ad51cf.png","media/images/c85b3c234597a613b885.png","media/images/75da87b6c068c742afb0.png","0.4348395764827728","1.808863878250122","25.460147857666016","0.7948261499404907","0.3240410387516022","2.3354125022888184","22.746105194091797","0.7057791948318481"
"dulcet-terrain-647","media/images/6b1e52ecba9e1bcf597d.png","media/images/03d37579e658d7fdfdbd.png","media/images/c38399c3a2642ac4f04e.png","0.4034336507320404","3.983189344406128","22.78214454650879","0.6521648168563843","0.18297798931598663","2.308340549468994","23.18892478942871","0.7005857229232788"
"dulcet-terrain-647","media/images/acf3706be028e2e3e1b6.png","media/images/b0e2922075959f284707.png","media/images/530c0853a2fe0259fb92.png","0.4470687806606293","3.9148387908935547","21.09506607055664","0.5983368754386902","0.2584382891654968","2.3594844341278076","21.956480026245117","0.643881618976593"
"dulcet-terrain-647","media/images/6c3b1252e5c1b7f895ef.png","media/images/b86496d507d23b1654a7.png","media/images/85fb3c0582c6ea600cd7.png","0.5193537473678589","3.5132644176483154","19.748308181762695","0.6407461762428284","0.25451162457466125","2.0658118724823","23.487201690673828","0.7071863412857056"
"dulcet-terrain-647","media/images/b0c481081c330a97f32e.png","media/images/6a4b71437a249521d015.png","media/images/96bdfffac17b11e3decb.png","0.4531612992286682","3.2007217407226562","20.453752517700195","0.6201003193855286","0.18587496876716614","1.5049155950546265","20.164993286132812","0.6671302318572998"
"dulcet-terrain-647","media/images/6349e5c8dcbc0af8b2f0.png","media/images/e1c62c466814c68f60f7.png","media/images/ae4402d95da508186b39.png","0.4224843680858612","2.05301570892334","23.451244354248047","0.6499924659729004","0.29422152042388916","1.8320071697235107","21.575944900512695","0.6566773056983948"
"dulcet-terrain-647","media/images/861508b5740f2673fe22.png","media/images/87c50074c93a44986a6d.png","media/images/d66fd5996bc5e211d22f.png","0.6808858513832092","5.574093341827393","15.139677047729492","0.6077777743339539","0.22979357838630676","1.6430222988128662","21.897480010986328","0.689344048500061"
"dulcet-terrain-647","media/images/fb5abf65391a64fa66c9.png","media/images/2a37e0ec5a03f49ec09e.png","media/images/efb2b1a5062e591008cf.png","0.5625082850456238","5.557257175445557","18.711389541625977","0.5883644819259644","0.3182934820652008","5.393808364868164","17.78241539001465","0.6306725740432739"
"dulcet-terrain-647","media/images/1252b105d9cd3886c4d2.png","media/images/6b27d297430cb30fbb02.png","media/images/2a60887154bc8de7eb69.png","0.4927457571029663","2.8485605716705322","17.65995979309082","0.5310969948768616","0.25570884346961975","1.344044804573059","18.154836654663086","0.5805467963218689"
"dulcet-terrain-647","media/images/413e3e358ec35162c781.png","media/images/c29c42ba65bbec72af76.png","media/images/3c73d0da7a16b87b87a0.png","0.5127394795417786","2.5871894359588623","24.33189582824707","0.5425355434417725","0.4525035619735718","1.5512782335281372","23.55984115600586","0.48436710238456726"
"sweet-shape-646","media/images/9e7bcd7283bc0250fb16.png","media/images/d2044f82081d122a722c.png","media/images/6a3401c9c35ea09694a2.png","0.40705960988998413","3.120746374130249","21.804065704345703","0.49749109148979187","0.2541855275630951","1.5875545740127563","23.06291389465332","0.6628477573394775"
"sweet-shape-646","media/images/3a941a1d3a3470e9441f.png","media/images/3f8ef22fb78dcfc7efe8.png","media/images/5096d83565fa90efb539.png","0.38270941376686096","2.5215840339660645","23.77986717224121","0.48708581924438477","0.30122750997543335","1.6138089895248413","25.254331588745117","0.5627701282501221"
"sweet-shape-646","media/images/4dc64187ce9b33f7e336.png","media/images/91de2cc37af0647bec8a.png","media/images/a0b316ca69c719c01697.png","0.37856245040893555","3.357126474380493","20.240419387817383","0.6068711280822754","0.2565026581287384","2.1888999938964844","20.128604888916016","0.6114904284477234"
"sweet-shape-646","media/images/da9df8c536f0cbb5c3a0.png","media/images/00378dd151b93cf7528f.png","media/images/3367d32836a7c03745bf.png","0.3680937588214874","2.6452152729034424","19.490564346313477","0.3851469159126282","0.2556902766227722","2.0555288791656494","19.448719024658203","0.4766984283924103"
"sweet-shape-646","media/images/32318c01de33591c7faf.png","media/images/241170e99662b023aaaa.png","media/images/957cc60f9c6b01231608.png","0.4134395718574524","3.6351418495178223","19.76873016357422","0.34984561800956726","0.2730811834335327","2.823784351348877","21.416322708129883","0.5728222727775574"
"sweet-shape-646","media/images/5802720b634fbd5e3e8e.png","media/images/3ec75edd491606ec4e9c.png","media/images/0723bd99762c08ea1802.png","0.34380120038986206","2.8527379035949707","19.245534896850586","0.3071872591972351","0.23037037253379822","1.8387435674667358","20.793386459350586","0.6137007474899292"
"sweet-shape-646","media/images/79e3f749d82973d40097.png","media/images/8c1d9aac814c5c78fa95.png","media/images/cddd98086c4dbcb13775.png","0.5395950078964233","3.784189224243164","20.921262741088867","0.44115936756134033","0.3327196538448334","2.6307480335235596","21.463836669921875","0.4532066583633423"
"sweet-shape-646","media/images/eda123b65a81a7509580.png","media/images/0dc1418f9238fc03a721.png","media/images/980b38959a18b33c6aff.png","0.4932044744491577","3.943753957748413","16.519546508789062","0.42290425300598145","0.3647018074989319","2.712125778198242","16.408191680908203","0.3994738757610321"
"sweet-shape-646","media/images/61e6eb2250ed1ce506ff.png","media/images/cb1b3415b5c62111036b.png","media/images/bba2f9cafb3770a13ec2.png","0.34916746616363525","2.6271140575408936","18.178852081298828","0.446224570274353","0.20249079167842865","1.5615277290344238","20.90717887878418","0.584496259689331"
"sweet-shape-646","media/images/2c7d66039cc49076b5d9.png","media/images/06cf455934b1b6f4b984.png","media/images/286463ca9aae67a46bc6.png","0.4007337987422943","3.381162166595459","22.971132278442383","0.664374828338623","0.23260806500911713","3.8819611072540283","19.70386505126953","0.6632726192474365"
"sweet-shape-646","media/images/53a3b318695760c054ef.png","media/images/7cb2d146b209cc6774d1.png","media/images/5e6b12ca8cbd7a0b5c8a.png","0.317255437374115","2.852985143661499","20.884695053100586","0.6799253821372986","0.18379072844982147","1.3835747241973877","21.26755714416504","0.7123672962188721"
"sweet-shape-646","media/images/14c11a364d988afd6956.png","media/images/527ae8299a6628466b2f.png","media/images/757f5e71ac6d231ace76.png","0.32599306106567383","2.7526659965515137","22.410913467407227","0.6922413110733032","0.1312103271484375","1.4677643775939941","22.94100570678711","0.7532914280891418"
"sweet-shape-646","media/images/39b4c0965532418377f3.png","media/images/7be5ad3db5eda2ad2a04.png","media/images/0652bc399b6370f5fcdd.png","0.40411579608917236","3.530665397644043","21.5318546295166","0.6278820037841797","0.22686408460140228","2.5431597232818604","22.504575729370117","0.6835673451423645"
"sweet-shape-646","media/images/db031a7c27282af0318a.png","media/images/cbb780d64877bcec8402.png","media/images/efb05e51761aed906c15.png","0.4002079367637634","3.003004789352417","22.60379981994629","0.6545669436454773","0.23906151950359344","1.706552267074585","23.15235710144043","0.7317382097244263"
"sweet-shape-646","media/images/065c44e425339cb3e342.png","media/images/ee689ad9bd04ac21dc02.png","media/images/f17447e1734f81b95ad8.png","0.5315094590187073","2.2094566822052","21.536745071411133","0.6790098547935486","0.43779751658439636","1.4729056358337402","20.054059982299805","0.6608831286430359"
"sweet-shape-646","media/images/9b6989fd00ef2c8eac1c.png","media/images/bab59becddad9fd4a31c.png","media/images/03139bc7c70c1f1ad917.png","0.45398685336112976","4.004284858703613","20.8242130279541","0.6632006764411926","0.2698987126350403","1.983149528503418","20.98691177368164","0.687165379524231"
"sweet-shape-646","media/images/c386dd7721ff5d60bdfc.png","media/images/00f806852653608dce1e.png","media/images/782c1fd4f8577e877ada.png","0.40129363536834717","2.8571999073028564","24.734134674072266","0.6078275442123413","0.3107491433620453","1.3774209022521973","23.978845596313477","0.9158981442451477"
"sweet-shape-646","media/images/e21eff7aea7da21e7257.png","media/images/d49bd1e748b8063cf8d9.png","media/images/c7605062020d87c34c8d.png","0.4262739419937134","3.265305519104004","21.087316513061523","0.5749565362930298","0.3190273940563202","1.3480544090270996","23.87673568725586","0.611452579498291"
"sweet-shape-646","media/images/f68fdefc27e1dd90f304.png","media/images/1db5a299b63206a09153.png","media/images/41624cad30b76209a708.png","0.4255816340446472","3.8184850215911865","22.342226028442383","0.5770641565322876","0.2617567181587219","2.109877824783325","21.111162185668945","0.6130325794219971"
"sweet-shape-646","media/images/9d87c5a07d30fbefd3b1.png","media/images/b532b4a860a9573a507e.png","media/images/90c455eb3145efd7e4d2.png","0.3524228036403656","3.116034746170044","21.872451782226562","0.549309253692627","0.13375121355056763","1.3999160528182983","21.42618751525879","0.6000289916992188"
"sweet-shape-646","media/images/cced54cac46d54eadc6f.png","media/images/09bb827c38c14c24a5fe.png","media/images/e767bcd24dd0b826e92e.png","0.4206843078136444","3.283384084701538","22.28043556213379","0.6346774101257324","0.26509514451026917","1.7770445346832275","23.33572006225586","0.6875627040863037"
"sweet-shape-646","media/images/2d4fca9eea159c856052.png","media/images/6d81494cc3fce6382f91.png","media/images/4511176a9feab3bde39c.png","0.2886868119239807","3.0821800231933594","19.151844024658203","0.690662145614624","0.18518377840518951","1.6470329761505127","19.568387985229492","0.7343273162841797"
"sweet-shape-646","media/images/472c330f702cca0f8080.png","media/images/108219991ed9af290625.png","media/images/5aceb53b607d4cdd613b.png","0.3602847456932068","2.940012216567993","22.000408172607422","0.6908875703811646","0.23468181490898132","1.770782709121704","22.962648391723633","0.7852794528007507"
"sweet-shape-646","media/images/deef284744fdc1de20c7.png","media/images/9d8e8cb3f2009fef8a29.png","media/images/ecfdfb61528ca1984d4d.png","0.40333375334739685","2.3798701763153076","23.05701446533203","0.653860330581665","0.25831398367881775","1.4029762744903564","24.053857803344727","0.753619372844696"
"sweet-shape-646","media/images/f92e2f51fa065e7a2d96.png","media/images/1ba67f31ddb3f21fd92c.png","media/images/7892576ea80694f4bc31.png","0.44684186577796936","2.840522527694702","21.219219207763672","0.6656031608581543","0.2760879695415497","0.9333057999610901","24.405187606811523","0.70354825258255"
"sweet-shape-646","media/images/1aa8ebc5bae877974b3d.png","media/images/6ff638c3cfe214212548.png","media/images/aa1006cdfc0fd5f18786.png","0.3795199990272522","2.196185350418091","23.166614532470703","0.6237404346466064","0.21010573208332062","0.6224732398986816","24.026226043701172","0.7409706115722656"
"sweet-shape-646","media/images/208b7d4386babd2a3f3c.png","media/images/c60d2774d25b91c9a24e.png","media/images/3c3178e6abe07679cd87.png","0.38872668147087097","2.7869250774383545","20.67466926574707","0.5747489333152771","0.2930663824081421","2.211859941482544","19.445209503173828","0.5504583716392517"
"sweet-shape-646","media/images/7ca4cf78782f34ad51cf.png","media/images/c85b3c234597a613b885.png","media/images/70fa3489e1dde6d265cd.png","0.38790589570999146","1.4764965772628784","26.952898025512695","0.7954549789428711","0.3240410387516022","2.3354125022888184","22.746105194091797","0.7057791948318481"
"sweet-shape-646","media/images/6b1e52ecba9e1bcf597d.png","media/images/03d37579e658d7fdfdbd.png","media/images/c20ec4a5623e8bf30641.png","0.3550666868686676","3.4473893642425537","23.007896423339844","0.6670397520065308","0.18297798931598663","2.308340549468994","23.18892478942871","0.7005857229232788"
"sweet-shape-646","media/images/acf3706be028e2e3e1b6.png","media/images/b0e2922075959f284707.png","media/images/46c938feba13a9012550.png","0.39063557982444763","3.391637086868286","21.472196578979492","0.6082708239555359","0.2584382891654968","2.3594844341278076","21.956480026245117","0.643881618976593"
"sweet-shape-646","media/images/6c3b1252e5c1b7f895ef.png","media/images/b86496d507d23b1654a7.png","media/images/d61d781be125557027d2.png","0.41288501024246216","3.0060102939605713","22.526975631713867","0.6576409935951233","0.25451162457466125","2.0658118724823","23.487201690673828","0.7071863412857056"
"sweet-shape-646","media/images/b0c481081c330a97f32e.png","media/images/6a4b71437a249521d015.png","media/images/21624d363346f30df46f.png","0.37622368335723877","2.8651015758514404","20.691219329833984","0.6324955821037292","0.18587496876716614","1.5049155950546265","20.164993286132812","0.6671302318572998"
"sweet-shape-646","media/images/6349e5c8dcbc0af8b2f0.png","media/images/e1c62c466814c68f60f7.png","media/images/857598d8b7f36a863b57.png","0.40276822447776794","1.831244945526123","23.43876075744629","0.6378651857376099","0.29422152042388916","1.8320071697235107","21.575944900512695","0.6566773056983948"
"sweet-shape-646","media/images/861508b5740f2673fe22.png","media/images/87c50074c93a44986a6d.png","media/images/dafb0c1637a44be5b21e.png","0.5033133625984192","4.794302940368652","18.091407775878906","0.6526090502738953","0.22979357838630676","1.6430222988128662","21.897480010986328","0.689344048500061"
"sweet-shape-646","media/images/fb5abf65391a64fa66c9.png","media/images/2a37e0ec5a03f49ec09e.png","media/images/1f3dc04646330fddaaa9.png","0.4995574653148651","5.569690704345703","18.578292846679688","0.6054820418357849","0.3182934820652008","5.393808364868164","17.78241539001465","0.6306725740432739"
"sweet-shape-646","media/images/1252b105d9cd3886c4d2.png","media/images/6b27d297430cb30fbb02.png","media/images/8674b3d7d573dbcb96d7.png","0.4065421521663666","2.0978806018829346","18.367998123168945","0.5399271845817566","0.25570884346961975","1.344044804573059","18.154836654663086","0.5805467963218689"
"sweet-shape-646","media/images/413e3e358ec35162c781.png","media/images/c29c42ba65bbec72af76.png","media/images/efaed6a1b95d48fd5e02.png","0.5049006938934326","2.2632834911346436","24.965534210205078","0.5484731793403625","0.4525035619735718","1.5512782335281372","23.55984115600586","0.48436710238456726"
"zany-sun-643","media/images/9e7bcd7283bc0250fb16.png","media/images/d2044f82081d122a722c.png","media/images/e114043de2bb338a3bcd.png","0.36029741168022156","3.297302484512329","22.7744197845459","0.5538744926452637","0.2541855275630951","1.5875545740127563","23.06291389465332","0.6628477573394775"
"zany-sun-643","media/images/3a941a1d3a3470e9441f.png","media/images/3f8ef22fb78dcfc7efe8.png","media/images/f26d9f7e24c07a1c2b3c.png","0.3708335757255554","2.7621567249298096","25.020437240600586","0.5473284721374512","0.30122750997543335","1.6138089895248413","25.254331588745117","0.5627701282501221"
"zany-sun-643","media/images/4dc64187ce9b33f7e336.png","media/images/91de2cc37af0647bec8a.png","media/images/1837f57d11ba4f973785.png","0.3475315570831299","3.4221906661987305","20.254226684570312","0.6031617522239685","0.2565026581287384","2.1888999938964844","20.128604888916016","0.6114904284477234"
"zany-sun-643","media/images/da9df8c536f0cbb5c3a0.png","media/images/00378dd151b93cf7528f.png","media/images/4a41d2ca4dff9d78220d.png","0.28714948892593384","2.837529182434082","20.418079376220703","0.40877455472946167","0.2556902766227722","2.0555288791656494","19.448719024658203","0.4766984283924103"
"zany-sun-643","media/images/32318c01de33591c7faf.png","media/images/241170e99662b023aaaa.png","media/images/a01a63fee86f1e83e52e.png","0.3610731363296509","3.700911283493042","20.807050704956055","0.4125889241695404","0.2730811834335327","2.823784351348877","21.416322708129883","0.5728222727775574"
"zany-sun-643","media/images/5802720b634fbd5e3e8e.png","media/images/3ec75edd491606ec4e9c.png","media/images/c2f6eac4c4ea5076ec08.png","0.31205683946609497","3.005309581756592","20.1939640045166","0.36476168036460876","0.23037037253379822","1.8387435674667358","20.793386459350586","0.6137007474899292"
"zany-sun-643","media/images/79e3f749d82973d40097.png","media/images/8c1d9aac814c5c78fa95.png","media/images/0f43c6332b5976151c65.png","0.40497887134552","3.652137041091919","22.04390525817871","0.5007355213165283","0.3327196538448334","2.6307480335235596","21.463836669921875","0.4532066583633423"
"zany-sun-643","media/images/eda123b65a81a7509580.png","media/images/0dc1418f9238fc03a721.png","media/images/427ef71d21b41274dc70.png","0.47447147965431213","4.081981182098389","15.350218772888184","0.40533068776130676","0.3647018074989319","2.712125778198242","16.408191680908203","0.3994738757610321"
"zany-sun-643","media/images/61e6eb2250ed1ce506ff.png","media/images/cb1b3415b5c62111036b.png","media/images/bb70927b4162eb5db439.png","0.37549373507499695","3.300675868988037","17.006458282470703","0.5128729939460754","0.20249079167842865","1.5615277290344238","20.90717887878418","0.584496259689331"
"zany-sun-643","media/images/2c7d66039cc49076b5d9.png","media/images/06cf455934b1b6f4b984.png","media/images/3839672f8028ff8b77e4.png","0.3997112810611725","3.878347396850586","21.53855323791504","0.6539236903190613","0.23260806500911713","3.8819611072540283","19.70386505126953","0.6632726192474365"
"zany-sun-643","media/images/53a3b318695760c054ef.png","media/images/7cb2d146b209cc6774d1.png","media/images/56afc08eb5916913733a.png","0.3508230745792389","3.560056209564209","18.266693115234375","0.6581676602363586","0.18379072844982147","1.3835747241973877","21.26755714416504","0.7123672962188721"
"zany-sun-643","media/images/14c11a364d988afd6956.png","media/images/527ae8299a6628466b2f.png","media/images/5dfe2284a566d954cb43.png","0.31746336817741394","2.7093734741210938","22.709863662719727","0.7035539150238037","0.1312103271484375","1.4677643775939941","22.94100570678711","0.7532914280891418"
"zany-sun-643","media/images/39b4c0965532418377f3.png","media/images/7be5ad3db5eda2ad2a04.png","media/images/dfa409b0733f980f7060.png","0.4291040003299713","3.88092041015625","20.411958694458008","0.6046498417854309","0.22686408460140228","2.5431597232818604","22.504575729370117","0.6835673451423645"
"zany-sun-643","media/images/db031a7c27282af0318a.png","media/images/cbb780d64877bcec8402.png","media/images/fc40fb51509279eb9ea5.png","0.4033847749233246","2.9638748168945312","23.084529876708984","0.6599653363227844","0.23906151950359344","1.706552267074585","23.15235710144043","0.7317382097244263"
"zany-sun-643","media/images/065c44e425339cb3e342.png","media/images/ee689ad9bd04ac21dc02.png","media/images/e5e4a1ae7cea64b08809.png","0.5019291639328003","2.4973974227905273","20.426769256591797","0.6533093452453613","0.43779751658439636","1.4729056358337402","20.054059982299805","0.6608831286430359"
"zany-sun-643","media/images/9b6989fd00ef2c8eac1c.png","media/images/bab59becddad9fd4a31c.png","media/images/e2e62f6446ece0c72e57.png","0.5696759819984436","4.61012077331543","17.90169906616211","0.6340638995170593","0.2698987126350403","1.983149528503418","20.98691177368164","0.687165379524231"
"zany-sun-643","media/images/c386dd7721ff5d60bdfc.png","media/images/00f806852653608dce1e.png","media/images/a6366d3fa2b303067bcc.png","0.3877321183681488","2.886772632598877","24.255401611328125","0.5870954394340515","0.3107491433620453","1.3774209022521973","23.978845596313477","0.6174024939537048"
"zany-sun-643","media/images/e21eff7aea7da21e7257.png","media/images/d49bd1e748b8063cf8d9.png","media/images/d19f88e4b49cf3565f5a.png","0.39105790853500366","2.7667386531829834","22.263776779174805","0.5887935757637024","0.3190273940563202","1.3480544090270996","23.87673568725586","0.611452579498291"
"zany-sun-643","media/images/f68fdefc27e1dd90f304.png","media/images/1db5a299b63206a09153.png","media/images/d966d3b91da398533a8e.png","0.4228505492210388","3.667587995529175","21.767528533935547","0.5584635734558105","0.2617567181587219","2.109877824783325","21.111162185668945","0.6130325794219971"
"zany-sun-643","media/images/9d87c5a07d30fbefd3b1.png","media/images/b532b4a860a9573a507e.png","media/images/9701ed06d2230768435b.png","0.37267547845840454","3.402125835418701","21.120315551757812","0.5451927781105042","0.13375121355056763","1.3999160528182983","21.42618751525879","0.6000289916992188"
"zany-sun-643","media/images/cced54cac46d54eadc6f.png","media/images/09bb827c38c14c24a5fe.png","media/images/ed0cc930f8070e698486.png","0.43834131956100464","3.5287435054779053","21.260778427124023","0.6227174401283264","0.26509514451026917","1.7770445346832275","23.33572006225586","0.6875627040863037"
"zany-sun-643","media/images/2d4fca9eea159c856052.png","media/images/6d81494cc3fce6382f91.png","media/images/84dab6104d5a3a03ae28.png","0.31388166546821594","3.62375807762146","19.2568302154541","0.6819234490394592","0.18518377840518951","1.6470329761505127","19.568387985229492","0.7343273162841797"
"zany-sun-643","media/images/472c330f702cca0f8080.png","media/images/108219991ed9af290625.png","media/images/d0356b1b9605a7040b25.png","0.35828450322151184","3.253222942352295","21.781375885009766","0.6851720213890076","0.23468181490898132","1.770782709121704","22.962648391723633","0.7852794528007507"
"zany-sun-643","media/images/deef284744fdc1de20c7.png","media/images/9d8e8cb3f2009fef8a29.png","media/images/e1c486edb6a4381ab824.png","0.4175303280353546","2.5926496982574463","20.734285354614258","0.6408102512359619","0.25831398367881775","1.4029762744903564","24.053857803344727","0.753619372844696"
